UniqueIdentifier,Name,CASNumber,SRSID,SampleFractionRequired,AnalyticalMethodRequired,MethodSpeciationRequired,PickList,GroupName,DomainValueStatus,Description,ComparableName,LastChangeDate
26073,"Stannane, dibutylbis[(2,2,2-trifluoroacetyl)oxy]-",52112-09-1,1984008,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
21630,"Stannane, dichlorobis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-",96325-96-1,1849548,N,N,N,N,"PFAS,Perfluorinated Alkyl Substance",Accepted,,,2020-06-19T02:02:45-04:00
26027,"Stannane, diethenylbis[(2,2,2-trifluoroacetyl)oxy]-",53355-20-7,1984035,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
30836,"Stannane, dimethylbis[(2,2,2-trifluoroacetyl)oxy]-",650-22-6,1984227,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-23T11:32:44-05:00
25712,"Stannane, dipropylbis[(2,2,2-trifluoroacetyl)oxy]-",86628-48-0,1984489,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
25905,"Stannane, ethylmethylbis[(2,2,2-trifluoroacetyl)oxy]-",88524-85-0,1984529,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
25892,"Stannane, ethylpropylbis[(2,2,2-trifluoroacetyl)oxy]-",88524-86-1,1984530,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
25817,"Stannane, phenyltris[(2,2,2-trifluoroacetyl)oxy]-",112379-64-3,1983424,N,N,N,N,"PFOS, Perfluorooctane Sulfonate",Accepted,PFAS removal,,2020-12-14T12:00:00-05:00
25050,"Stannane, tributylfluoro-, polymers",27615-98-1,1845989,N,N,N,N,"Organics, Other",Accepted,,,2020-09-13T09:34:38-04:00
6660,"Stannanediylium, dibutyl-",14488-53-0,1736768,Y,N,N,N,"Organics, Other",Accepted,"Request Date: 10-JUL-17| Not Assigned ; PFOA, Perfluorooctanoic Acid; 1040 ~ ",,2017-07-10T01:25:01-04:00
3214,"Stannanetriylium, butyl-",78763-54-9,963736,Y,N,N,N,"Organics, Other",Accepted,"Request Date: 25-MAR-10| Organics, Other ; PFOA, Perfluorooctanoic Acid; 1040 ~ ",,2010-03-25T09:08:31-04:00
8050,Staphylococcal enterotoxin b,811333-16-1,,N,Y,N,N,Not Assigned,Accepted,Nemi.gov; Request Date: 25-SEP-19,,2019-09-25T12:00:00-04:00
2761,Staphylococcus,,763870,N,N,N,N,Microbiological,Accepted,TAXON: Monera Kingdom; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
2762,Staphylococcus aureus,68583-38-0,457952,N,N,N,N,Microbiological,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
5135,Starlicide,7745-89-3,,N,N,N,N,Not Assigned,Accepted,Request Date: 2-Apr-15 (nps.gov cas# review),,2019-10-31T10:44:01-04:00
31863,Static level,,,N,N,N,N,Not Assigned,Accepted,,,2021-05-06T01:00:27-04:00
15088,Stavudine,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
1816,Stearic acid,57-11-4,2436,N,N,N,N,"Organics, Other",Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
1474,Stearonitrile,638-65-3,66142,N,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
23486,Steel corrosion,,,N,N,N,N,Physical,Accepted,,,2020-07-24T12:35:14-04:00
15087,Stegopterna,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15086,Stempellina,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15085,Stempellinella,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
2763,Stendomycin salicylate,62536-49-6,17294323,Y,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
15084,Stenochironomus,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15083,Stenocypria,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15082,Stenocypris,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15081,Stephanoceros,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15080,Sternaspidae,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15079,Stictochironomus,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15078,Stigmast-4-en-3-one,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
2765,Stigmastan-3.beta.-ol,19466-47-8,17148255,Y,Y,N,N,"Organics, Other",Accepted,Nemi.gov; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
62208,"Stigmastane, 4-methyl-, (4.alpha.,5.alpha.)-",53596-90-0,1827543,N,N,N,N,"Organics, Other",Accepted,"4alpha-Methyl-24R-ethyl-5alpha(H),14alpha(H),17alpha(H)-cholestane (C30)",,2023-01-28T05:19:41-05:00
32147,Stigmastanol,83-45-4,,N,N,N,N,Not Assigned,Accepted,,,2021-10-03T12:00:00-04:00
8030,Stigmasterol,83-48-7,17272907,N,Y,N,N,Not Assigned,Accepted,Nemi.gov; Request Date: 25-SEP-19,,2019-09-25T12:00:00-04:00
15077,Stilobezzia,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
4235,Storage transaction date,,,N,N,N,N,Physical,Accepted,; Request Date: 30-MAY-13,,2013-05-30T08:42:18-04:00
15076,Storm water flow,,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
3448,Straight run wide cut kerosene (petroleum),92045-37-9,5244785,N,N,N,N,Physical,Accepted,; Request Date: 03-AUG-10,,2010-08-03T09:32:14-04:00
15075,Strandesia,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15074,Stratiomys,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
6632,"Stream Bank Type, Left Bank",,,N,N,N,N,Not Assigned,Accepted,; Request Date: 05-JUL-17,,2017-07-05T11:22:41-04:00
6633,"Stream Bank Type, Right Bank",,,N,N,N,N,Not Assigned,Accepted,; Request Date: 05-JUL-17,,2017-07-05T11:22:41-04:00
3398,Stream Bed Color (choice list),,,N,N,N,Y,Information,Accepted,; Request Date: 24-AUG-10,,2010-08-24T05:24:43-04:00
3500,Stream Cross-Sectional Area,,,N,N,N,N,Information,Accepted,; Request Date: 29-NOV-10,,2010-11-29T04:53:48-05:00
32173,Stream Mixing Condition (choice list),,,N,N,N,Y,Not Assigned,Accepted,,,2021-11-19T12:00:00-05:00
3102,Stream Order,,,N,N,N,N,Information,Accepted,; Request Date: 10-SEP-11,,2011-09-10T05:23:35-04:00
2768,"Stream Physical Appearance, Minnesota (choice list)",,1646785,N,N,N,Y,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
7203,Stream Reach Average - Canopy Cover % (Densiometer),,,N,N,N,N,Not Assigned,Accepted,; Request Date: 01-AUG-18,,2018-08-01T02:06:49-04:00
3403,Stream Unit Type (choice list),,,N,N,N,Y,Information,Accepted,; Request Date: 24-AUG-10,,2010-08-24T06:27:55-04:00
5340,Stream bankfull width,,,N,N,N,N,Physical,Accepted,; Request Date: 09-JUN-15,,2015-06-09T03:52:22-04:00
2766,Stream condition (text),,1648344,N,N,N,N,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
5632,Stream depth (choice list),,,N,N,N,Y,Physical,Accepted,"National Park Service, contact nps.gov; Request Date: 02-JUN-16",,2016-06-02T02:02:37-04:00
15073,Stream flow,,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
62093,Stream flow (choice list),,,N,N,N,Y,Physical,Accepted,,,2023-03-27T04:40:22-04:00
15072,"Stream flow, instantaneous",,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15071,"Stream flow, mean. daily",,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
2767,Stream physical appearance (choice list),,1646785,N,N,N,Y,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
2769,Stream recreational suitability (choice list),,1648351,N,N,N,Y,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
2770,Stream stage,,1645514,N,N,N,N,Physical,Accepted,"The stage of a stream, i.e., dry, flood, or normal.; Request Date: 02-MAR-07",,2007-03-02T08:42:10-05:00
5643,Stream velocity (choice list),,,N,N,N,Y,Physical,Accepted,"National Park Service, contact nps.gov; Request Date: 21-JUL-16",,2016-07-21T02:17:53-04:00
15070,Stream water level,,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15069,Stream water level elevation above Guam Vertical Datum of 2004,,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15067,Stream water level elevation above Virgin Islands Vertical Datum of 2009,,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15068,Stream water level elevation above local mean sea level (LMSL),,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15066,"Stream water level elevation, above Puerto Rico Datum of 2002",,,N,N,N,N,Physical,Accepted,NWIS,,2021-10-01T12:00:00-04:00
5339,Stream wetted width,,,N,N,N,N,Physical,Accepted,; Request Date: 09-JUN-15,,2015-06-09T03:52:21-04:00
5631,Stream width (choice list),,,N,N,N,Y,Physical,Accepted,"National Park Service, contact nps.gov; Request Date: 02-JUN-16",,2016-06-02T02:02:36-04:00
2771,Stream width measure,,1645241,N,N,N,N,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
14980,Stream-side or littoral vegetative cover alteration (Y/N) (choice list),,,N,N,N,Y,"Physical, Habitat",Accepted,"Information,4;",,2022-09-06T03:05:53-04:00
2772,Streptococcus,,1852532,N,N,N,N,Microbiological,Accepted,TAXON: Monera Kingdom; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
15065,Streptognatha,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
2773,Streptomycin,57-92-1,2725,Y,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
2774,Streptomycin nitrate,3688-73-1,17124298,Y,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:10-05:00
2775,Streptomycin sulfate,3810-74-0,119347,Y,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
1817,Streptozotocin,18883-66-4,213348,N,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
1818,Strobane,8001-50-1,650473,N,N,N,N,"Organics, Pesticide",Accepted,"A chlorinated mixture of terpene hydrocarbons. Also indexed as Terpenes, chlorinated.; Request Date: 02-MAR-07",,2007-03-02T08:42:11-05:00
1819,Strong acids,,1646793,N,N,N,N,Physical,Accepted,A substance that completely ionizes in water to give hydrogen ions in solution.; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
1820,Strontium,7440-24-6,149864,N,Y,N,N,"Inorganics, Minor, Metals",Accepted,; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
19931,"Strontium 6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-5-oxooct-3-en-3-olate--water (1/2/1)",36885-30-0,1849947,N,N,N,N,"PFAS,Perfluorinated Alkyl Substance",Accepted,,,2020-06-19T02:02:40-04:00
15064,Strontium Radionuclides,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
3180,Strontium-85,13967-73-2,776153,Y,N,N,N,Radiochemical,Accepted,; Request Date: 25-MAR-10,,2010-03-25T09:08:29-04:00
32382,Strontium-86,13982-14-4,,N,N,N,N,Stable Isotopes,Accepted,,,2021-11-02T06:48:59-04:00
15063,Strontium-87,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
2776,"Strontium-87/Strontium-86, ratio",,17148297,Y,N,Y,N,Stable Isotopes,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
9236,Strontium-87/strontium-86,,,N,N,N,N,Not Assigned,Accepted,,,2022-10-26T12:36:23-04:00
23487,Strontium-88,14119-10-9,524670205,N,N,N,N,Radiochemical,Accepted,,,2020-07-24T12:35:14-04:00
1821,Strontium-89,14158-27-1,650606,N,N,N,N,Radiochemical,Accepted,"Strontium, atomic number 38.; Request Date: 22-JUL-14",,2014-07-22T12:00:00-04:00
1822,Strontium-90,10098-97-2,167601,Y,Y,N,N,Radiochemical,Accepted,"Strontium, atomic number 38.Nemi.gov; Request Date: 02-MAR-07",,2007-03-02T08:42:11-05:00
5588,Strontium-91,14331-91-0,52458239,Y,N,N,N,Not Assigned,Accepted,; Request Date: 23-DEC-15,,2015-12-23T10:32:56-05:00
1823,"Strontium-Yttrium-90, beta",,967349,Y,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
9589,Strontium/calcium ratio,,,N,N,N,N,Not Assigned,Accepted,,,2022-10-26T12:36:31-04:00
5124,Strychnine,57-24-9,2485,N,N,N,N,Not Assigned,Accepted,; Request Date: 01-APR-15,,2015-04-01T03:21:13-04:00
15062,Stygobromus,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15061,Stygonectes,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15060,Stylaria,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
15059,Stylodrilus,,,N,N,N,N,Not Assigned,Accepted,NWIS,,2021-10-01T12:00:00-04:00
1824,Styrene,100-42-5,19414,N,Y,N,N,"Organics, Other",Accepted,Nemi.gov; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
23488,Styrene and o-xylene,,,N,N,N,N,"Organics, Other",Accepted,,,2020-07-24T12:35:14-04:00
1825,Styrene oxide,96-09-3,16584,N,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
3404,Submerged Cover (%),,,N,N,N,N,Information,Accepted,; Request Date: 29-JUN-10,,2010-06-29T08:41:23-04:00
3306,Submerged Vegetation Habitat Type (%),,,N,N,N,N,"Physical, Habitat",Accepted,"Information,4; Request Date: 14-MAY-10",,2010-05-14T03:44:35-04:00
6465,Subsample_A,,,N,N,N,N,Not Assigned,Accepted,GLENDA Biological Data Migration; Request Date: 14-APR-17,,2017-04-14T08:53:09-04:00
6466,Subsample_B,,,N,N,N,N,Not Assigned,Accepted,GLENDA Biological Data Migration; Request Date: 14-APR-17,,2017-04-14T08:53:09-04:00
5704,Substrate (choice list),,,N,N,N,Y,Not Assigned,Accepted,NRSA; Request Date: 10-APR-17,,2017-04-10T02:05:43-04:00
62403,Substrate - Woody Debris,,,N,N,N,N,Information,Accepted,,,2022-10-21T02:36:41-04:00
2778,Substrate - boulders,,1644731,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
2779,"Substrate - boulders, large",,1644749,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
2780,"Substrate - boulders, medium",,1644756,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
2781,"Substrate - boulders, small",,1644764,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:11-05:00
2782,Substrate - clay,,1645209,N,N,N,N,Physical,Accepted,; Request Date: 01-APR-13,,2013-04-01T01:00:00-04:00
2784,Substrate - clay/fine partic. org. matt.,,1645217,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2785,Substrate - claypan soil,,1645225,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2786,Substrate - cobbles,,1644921,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2787,"Substrate - cobbles, large",,1644939,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2788,"Substrate - cobbles, medium",,1644947,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2789,"Substrate - cobbles, small",,1644954,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2790,Substrate - detritus - coarse particulate,,1646041,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
5428,Substrate - fines,,,N,N,N,N,Not Assigned,Accepted,; Request Date: 10-DEC-15,,2015-12-10T11:42:06-05:00
2791,Substrate - grain size,,17164427,N,N,N,N,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:12-05:00
2792,Substrate - gravel,,1645076,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2793,"Substrate - gravel, coarse",,1645084,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2794,"Substrate - gravel, fine",,1645092,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2795,"Substrate - gravel, medium",,1645100,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2796,"Substrate - gravel, very coarse",,1645118,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2797,"Substrate - gravel, very fine",,1645126,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2798,Substrate - miscellaneous other,,1646801,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2799,Substrate - sand,,1644996,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2800,"Substrate - sand, coarse",,1645001,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2801,"Substrate - sand, fine",,1645019,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2802,"Substrate - sand, medium",,1645027,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2803,"Substrate - sand, very coarse",,1645035,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2804,"Substrate - sand, very fine",,1645043,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2805,Substrate - sediment thickness,,17164435,N,N,N,N,Sediment,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2806,Substrate - silt,,1645142,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
32625,Substrate - silt clay (<0.0625 mm),,,N,N,N,N,Not Assigned,Accepted,,,2022-05-02T04:07:51-04:00
2807,"Substrate - silt, coarse",,1645159,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2808,"Substrate - silt, fine",,1645167,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:13-05:00
2809,"Substrate - silt, medium",,1645175,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
2810,"Substrate - silt, very fine",,1645183,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
2811,Substrate - silt/clay mix,,1645191,N,N,N,N,Physical,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
2812,Substrate - submerged logs,,1646819,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
2813,Substrate - submerged vegetation,,1645936,N,N,N,N,"Physical, Habitat",Accepted,"Information,4; Request Date: 02-MAR-07",,2007-03-02T08:42:14-05:00
6720,Substrate Description (text),,,N,N,N,N,Not Assigned,Accepted,; Request Date: 05-SEP-17,,2017-09-05T10:48:22-04:00
4641,"Substrate Dominant, Channel (choice list)",,,N,N,N,Y,Information,Accepted,; Request Date: 26-AUG-13,,2013-08-26T08:42:18-04:00
4642,"Substrate Dominant, Transect (choice list)",,,N,N,N,Y,Information,Accepted,; Request Date: 26-AUG-13,,2013-08-26T08:42:18-04:00
32731,Substrate Embeddedness,,,N,N,N,N,Physical,Accepted,,,2022-08-29T03:19:23-04:00
32729,Substrate Origin,,,N,N,N,N,Physical,Accepted,,,2022-08-29T03:19:23-04:00
32730,Substrate Quality,,,N,N,N,N,Physical,Accepted,,,2022-08-29T03:19:23-04:00
14708,"Substrate Size Class, Midpoint",,,N,N,N,N,Information,Accepted,,,2022-09-12T09:01:24-04:00
14709,"Substrate Size Class, Transect",,,N,N,N,N,Information,Accepted,,,2022-09-12T09:01:24-04:00
4643,"Substrate Subdominant, Transect (choice list)",,,N,N,N,Y,Information,Accepted,; Request Date: 26-AUG-13,,2013-08-26T08:42:18-04:00
5336,Substrate Type (choice list),,,N,N,N,Y,Not Assigned,Accepted,"National Park Service, contact nps.gov; Request Date: 04-JUN-15",,2015-06-04T11:54:43-04:00
32886,Substrate algae color,,,N,N,N,N,"Biological, Algae",Accepted,,,2023-01-11T03:52:25-05:00
32885,"Substrate algae, %",,,N,N,N,Y,"Biological, Algae",Accepted,,,2023-01-11T03:52:25-05:00
2783,"Substrate, clay, medium",,1645209,N,N,N,N,Information,Accepted,A general description of the substrate type within a sampling reach consisting of medium-sized clay.; Request Date: 01-APR-13,,2013-04-01T01:00:00-04:00
2777,Substrate-bedrock,,1644780,N,N,N,N,Information,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
3471,Subsystem classification stream type (choice list),,,N,N,N,Y,Information,Accepted,; Request Date: 24-AUG-10,,2010-08-24T06:32:02-04:00
4008,Sucralose,56038-13-2,1735487,N,N,N,N,Physical,Accepted,1; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
62051,Sucralose-d6,,,N,N,N,N,Not Assigned,Accepted,,,2023-05-23T04:56:45-04:00
1826,Sucrose,57-50-1,2568,N,N,N,N,Not Assigned,Accepted,; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
5557,Suite of PCBs for IADN,,,N,N,N,N,Not Assigned,Accepted,GLENDA contact (klewin.kenneth@epa.gov); Request Date: 21-DEC-15,,2015-12-21T03:01:39-05:00
5559,Suite of PCBs from Ind. Univ.,,,N,N,N,N,Not Assigned,Accepted,GLENDA contact (klewin.kenneth@epa.gov); Request Date: 21-DEC-15,,2015-12-21T03:01:39-05:00
5555,"Suite of PCBs in air from Hoff, 1999",,,N,N,N,N,Not Assigned,Accepted,GLENDA contact (klewin.kenneth@epa.gov); Request Date: 21-DEC-15,,2015-12-21T03:01:39-05:00
32366,Sulfabenzamide,127-71-9,34389,N,N,N,N,"Organics, Other",Accepted,,,2021-11-02T06:48:59-04:00
3650,Sulfachloropyridazine,80-32-0,1735777,N,N,N,N,"Organics, Other",Accepted,"Request Date: 01-JUL-11| Organics, Other ; PFOA, Perfluorooctanoic Acid; 1040 ~ ",,2011-07-01T04:36:13-04:00
3571,Sulfadimethoxine,122-11-2,1714474,N,Y,N,N,"Organics, Pesticide",Accepted,Nemi.gov; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
32367,Sulfadoxine,2447-57-6,,N,N,N,N,"Organics, Other",Accepted,,,2021-11-02T06:48:59-04:00
5154,Sulfallate,95-06-7,15867,N,N,N,N,Not Assigned,Accepted,; Request Date: 14-APR-15,,2015-04-14T03:35:03-04:00
3572,Sulfamerazine,127-79-7,34405,N,Y,N,N,"Organics, Other",Accepted,Nemi.gov; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
3573,Sulfamethazine,57-68-1,2667,N,Y,N,N,"Organics, Other",Accepted,Nemi.gov; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
4749,Sulfamethazine-13C6,77643-91-5,1735767,N,N,N,N,Not Assigned,Accepted,; Request Date: 24-MAR-14,,2014-03-24T09:00:00-04:00
4533,Sulfamethizole,144-82-1,39487,N,Y,N,N,Not Assigned,Accepted,Nemi.gov; Request Date: 10-JUL-13,,2013-07-10T11:19:06-04:00
2814,Sulfamethoxazole,723-46-6,68866,Y,Y,N,N,"Organics, Other",Accepted,Nemi.gov; Request Date: 02-MAR-07,,2007-03-02T08:42:14-05:00
62118,Sulfamethoxazole-(phenyl-13C6),1196157-90-0,1736812,N,N,N,N,Information,Accepted,Sulfamethoxazole-(phenyl-13C6),,2023-01-28T05:19:53-05:00
3828,Sulfamethoxazole-13C6,1196157-90-0,1736812,N,N,N,N,"Organics, Other",Accepted,; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
4522,Sulfanilamide,63-74-1,3764,N,Y,N,N,Not Assigned,Accepted,Nemi.gov; Request Date: 10-JUL-13,,2013-07-10T11:19:06-04:00
32368,Sulfapyridine,144-83-2,39495,N,N,N,N,"Organics, Other",Accepted,,,2021-11-02T06:48:59-04:00
3574,Sulfaquinoxaline,59-40-5,3079,N,N,N,N,"Organics, Pesticide",Accepted,; Request Date: 22-JUL-14,,2014-07-22T12:00:00-04:00
