TRANSECT,Group,Species,DEPTH_CLASS,Epi_Density_m3,DeepTow_Density_m3,Hypo_Density_m3,Total_Density_m3,Latitude,Longitude
STU12,AdultCyclopoid,Diacyclops thomasi,S,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCyclopoid,Diacyclops thomasi,S,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,4.967723848,NA,NA,4.967723848,44.6926,-87.1998667
STU12,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,4.967723848,NA,NA,4.967723848,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus ashlandi,S,1.589671631,87.80105852,87.67555813,89.39073015,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus ashlandi,S,1.589671631,87.80105852,87.67555813,89.39073015,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,S,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,S,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,S,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,S,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,Rotifera,Ascomorpha spp.,S,212.6185807,13.16523719,13.16523719,225.7838179,44.6926,-87.1998667
STU12,Rotifera,Asplanchna spp,S,70.93909655,NA,NA,70.93909655,44.6926,-87.1998667
STU12,Rotifera,Collotheca spp.,S,460.6073552,724.3833407,688.0196022,1184.990696,44.6926,-87.1998667
STU12,Rotifera,Conochilus unicornis,S,1311.081678,460.9555572,357.449109,1772.037235,44.6926,-87.1998667
STU12,Rotifera,Gastropus spp.,S,106.3092903,39.5203195,31.12748079,145.8296098,44.6926,-87.1998667
STU12,Rotifera,Kellicottia longispina,S,106.3092903,329.2539695,320.8611307,435.5632598,44.6926,-87.1998667
STU12,Rotifera,Keratella spp.,S,2303.036776,579.4919078,397.673215,2882.528684,44.6926,-87.1998667
STU12,Rotifera,Ploesoma truncatum,S,425.2371614,13.16523719,13.16523719,438.4023986,44.6926,-87.1998667
STU12,Rotifera,Polyarthra spp.,S,4322.714583,737.5485779,396.2816371,5060.263161,44.6926,-87.1998667
STU12,Rotifera,Synchaeta spp.,S,2692.903743,342.4192067,129.8215427,3035.32295,44.6926,-87.1998667
STU12,Nauplii,Copepod nauplii,S,779.5352262,3832.585107,3771.042852,4612.120333,44.6926,-87.1998667
STU12,Mollusks,Dreissenid Veligers,S,850.4743227,1870.201919,1803.059209,2720.676242,44.6926,-87.1998667
STU12,Cladoceran,Bythotrephes longimanus,D,0.596126862,0.07382376,0.026761113,0.669950622,44.6926,-87.1998667
STU12,Cladoceran,Cercopagis pengoi,D,0.794835816,0.44294256,0.380192364,1.237778375,44.6926,-87.1998667
STU12,Cladoceran,Bosmina longirostris,D,191.9528495,439.0052926,423.8511203,630.9581421,44.6926,-87.1998667
STU12,Cladoceran,Eubosmina coregoni,D,NA,8.785027436,NA,8.785027436,44.6926,-87.1998667
STU12,Cladoceran,Bosmina spp.,D,3.378052217,17.57005487,17.30336654,20.94810709,44.6926,-87.1998667
STU12,Cladoceran,Daphnia galeata mendotae,D,NA,17.57005487,NA,17.57005487,44.6926,-87.1998667
STU12,Cladoceran,Daphnia longiremis,D,NA,35.11550182,NA,35.11550182,44.6926,-87.1998667
STU12,Cladoceran,Daphnia ambigua,D,NA,8.785027436,NA,8.785027436,44.6926,-87.1998667
STU12,ImmatureCyclopoid,Cyclops copepodites,D,60.01010408,535.5913786,530.8537388,595.6014826,44.6926,-87.1998667
STU12,ImmatureCalanoid,Calanoid copepodites,D,75.11198458,421.4598457,415.5299521,496.5718302,44.6926,-87.1998667
STU12,ImmatureCalanoid,Epischura copepodites,D,11.72382828,17.57005487,16.64448948,29.29388315,44.6926,-87.1998667
STU12,ImmatureCalanoid,Limnocalanus copepodites,D,NA,8.785027436,NA,8.785027436,44.6926,-87.1998667
STU12,AdultCyclopoid,Diacyclops thomasi,D,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCyclopoid,Diacyclops thomasi,D,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCyclopoid,Diacyclops thomasi,D,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCyclopoid,Diacyclops thomasi,D,4.967723848,245.8331207,245.440932,250.8008445,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus ashlandi,D,1.589671631,87.80105852,87.67555813,89.39073015,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus ashlandi,D,1.589671631,87.80105852,87.67555813,89.39073015,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,D,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,D,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,D,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus minutus,D,16.69155213,122.9411683,121.6234142,139.6327204,44.6926,-87.1998667
STU12,AdultCalanoid,Skistodiaptomus oregonensis,D,NA,35.14010974,NA,35.14010974,44.6926,-87.1998667
STU12,AdultCalanoid,Skistodiaptomus oregonensis,D,NA,35.14010974,NA,35.14010974,44.6926,-87.1998667
STU12,AdultCalanoid,Leptodiaptomus sicilis,D,NA,8.785027436,NA,8.785027436,44.6926,-87.1998667
STU12,Rotifera,Ascomorpha spp.,D,212.6185807,13.16523719,13.16523719,225.7838179,44.6926,-87.1998667
STU12,Rotifera,Collotheca spp.,D,460.6073552,724.3833407,688.0196022,1184.990696,44.6926,-87.1998667
STU12,Rotifera,Conochilus unicornis,D,1311.081678,460.9555572,357.449109,1772.037235,44.6926,-87.1998667
STU12,Rotifera,Gastropus spp.,D,106.3092903,39.5203195,31.12748079,145.8296098,44.6926,-87.1998667
STU12,Rotifera,Kellicottia longispina,D,106.3092903,329.2539695,320.8611307,435.5632598,44.6926,-87.1998667
STU12,Rotifera,Keratella spp.,D,2303.036776,579.4919078,397.673215,2882.528684,44.6926,-87.1998667
STU12,Rotifera,Keratella quadrata,D,NA,131.7015878,NA,131.7015878,44.6926,-87.1998667
STU12,Rotifera,Ploesoma hudsoni,D,NA,26.33047439,NA,26.33047439,44.6926,-87.1998667
STU12,Rotifera,Ploesoma truncatum,D,425.2371614,13.16523719,13.16523719,438.4023986,44.6926,-87.1998667
STU12,Rotifera,Polyarthra spp.,D,4322.714583,737.5485779,396.2816371,5060.263161,44.6926,-87.1998667
STU12,Rotifera,Synchaeta spp.,D,2692.903743,342.4192067,129.8215427,3035.32295,44.6926,-87.1998667
STU12,Rotifera,Trichocerca spp.,D,NA,52.6855567,NA,52.6855567,44.6926,-87.1998667
STU12,Nauplii,Copepod nauplii,D,779.5352262,3832.585107,3771.042852,4612.120333,44.6926,-87.1998667
STU12,Mollusks,Dreissenid Veligers,D,850.4743227,1870.201919,1803.059209,2720.676242,44.6926,-87.1998667
STU17,Cladoceran,Bythotrephes longimanus,S,0.317934326,0.437159699,0.414450104,0.755094025,44.6923,-87.13645
STU17,Cladoceran,Cercopagis pengoi,S,3.815211915,NA,NA,3.815211915,44.6923,-87.13645
STU17,Cladoceran,Bosmina longirostris,S,459.0971671,356.0069618,323.214307,815.104129,44.6923,-87.13645
STU17,Cladoceran,Eubosmina coregoni,S,4.133146241,NA,NA,4.133146241,44.6923,-87.13645
STU17,Cladoceran,Daphnia retrocurva,S,8.266292483,NA,NA,8.266292483,44.6923,-87.13645
STU17,Cladoceran,Leptodora kindti,S,4.133146241,NA,NA,4.133146241,44.6923,-87.13645
STU17,Cladoceran,Polyphemus pediculus,S,4.133146241,NA,NA,4.133146241,44.6923,-87.13645
STU17,ImmatureCyclopoid,Cyclops copepodites,S,158.6492288,1881.813535,1870.481448,2040.462764,44.6923,-87.13645
STU17,ImmatureCalanoid,Calanoid copepodites,S,158.6492288,1085.030372,1073.698284,1243.679601,44.6923,-87.13645
STU17,ImmatureCalanoid,Epischura copepodites,S,37.5162505,16.96974466,14.29001249,54.48599516,44.6923,-87.13645
STU17,AdultCyclopoid,Diacyclops thomasi,S,4.133146241,339.076959,338.7817342,343.2101052,44.6923,-87.13645
STU17,AdultCyclopoid,Diacyclops thomasi,S,4.133146241,339.076959,338.7817342,343.2101052,44.6923,-87.13645
STU17,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,16.53258497,NA,NA,16.53258497,44.6923,-87.13645
STU17,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,16.53258497,NA,NA,16.53258497,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,S,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,S,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,S,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,S,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus minutus,S,20.98366553,16.96974466,15.47091141,37.9534102,44.6923,-87.13645
STU17,AdultCalanoid,Skistodiaptomus oregonensis,S,8.266292483,50.8694922,50.27904274,59.13578468,44.6923,-87.13645
STU17,AdultCalanoid,Skistodiaptomus oregonensis,S,8.266292483,50.8694922,50.27904274,59.13578468,44.6923,-87.13645
STU17,Rotifera,Ascomorpha spp.,S,98.55964114,NA,NA,98.55964114,44.6923,-87.13645
STU17,Rotifera,Asplanchna spp,S,49.27982057,NA,NA,49.27982057,44.6923,-87.13645
STU17,Rotifera,Collotheca spp.,S,147.8394617,1169.799612,1159.23965,1317.639073,44.6923,-87.13645
STU17,Rotifera,Conochilus unicornis,S,1378.563239,940.9266386,842.4578358,2319.489877,44.6923,-87.13645
STU17,Rotifera,Kellicottia longispina,S,49.27982057,864.6224003,861.1024131,913.9022208,44.6923,-87.13645
STU17,Rotifera,Keratella spp.,S,2313.926027,1525.806574,1360.526143,3839.7326,44.6923,-87.13645
STU17,Rotifera,Ploesoma truncatum,S,246.0811685,NA,NA,246.0811685,44.6923,-87.13645
STU17,Rotifera,Polyarthra spp.,S,10142.10501,1296.9336,572.4975284,11439.03861,44.6923,-87.13645
STU17,Rotifera,Synchaeta spp.,S,2953.927825,178.0034809,178.0034809,3131.931306,44.6923,-87.13645
STU17,Nauplii,Copepod nauplii,S,344.6408097,3458.489601,3433.8724,3803.130411,44.6923,-87.13645
STU17,Mollusks,Dreissenid Veligers,S,1132.48207,432.3112001,351.4196237,1564.79327,44.6923,-87.13645
STU17,Cladoceran,Bythotrephes longimanus,D,0.317934326,0.437159699,0.414450104,0.755094025,44.6923,-87.13645
STU17,Cladoceran,Bosmina longirostris,D,459.0971671,356.0069618,323.214307,815.104129,44.6923,-87.13645
STU17,ImmatureCyclopoid,Cyclops copepodites,D,158.6492288,1881.813535,1870.481448,2040.462764,44.6923,-87.13645
STU17,ImmatureCalanoid,Calanoid copepodites,D,158.6492288,1085.030372,1073.698284,1243.679601,44.6923,-87.13645
STU17,ImmatureCalanoid,Epischura copepodites,D,37.5162505,16.96974466,14.29001249,54.48599516,44.6923,-87.13645
STU17,AdultCyclopoid,Diacyclops thomasi,D,4.133146241,339.076959,338.7817342,343.2101052,44.6923,-87.13645
STU17,AdultCyclopoid,Diacyclops thomasi,D,4.133146241,339.076959,338.7817342,343.2101052,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,D,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,D,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,D,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus ashlandi,D,8.266292483,406.876454,406.2860046,415.1427465,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus minutus,D,20.98366553,16.96974466,15.47091141,37.9534102,44.6923,-87.13645
STU17,AdultCalanoid,Skistodiaptomus oregonensis,D,8.266292483,50.8694922,50.27904274,59.13578468,44.6923,-87.13645
STU17,AdultCalanoid,Skistodiaptomus oregonensis,D,8.266292483,50.8694922,50.27904274,59.13578468,44.6923,-87.13645
STU17,AdultCalanoid,Leptodiaptomus sicilis,D,NA,16.96974466,NA,16.96974466,44.6923,-87.13645
STU17,AdultCalanoid,Limnocalanus macrurus,D,NA,16.96974466,NA,16.96974466,44.6923,-87.13645
STU17,Rotifera,Collotheca spp.,D,147.8394617,1169.799612,1159.23965,1317.639073,44.6923,-87.13645
STU17,Rotifera,Conochilus unicornis,D,1378.563239,940.9266386,842.4578358,2319.489877,44.6923,-87.13645
STU17,Rotifera,Gastropus spp.,D,NA,25.4347461,NA,25.4347461,44.6923,-87.13645
STU17,Rotifera,Kellicottia longispina,D,49.27982057,864.6224003,861.1024131,913.9022208,44.6923,-87.13645
STU17,Rotifera,Keratella spp.,D,2313.926027,1525.806574,1360.526143,3839.7326,44.6923,-87.13645
STU17,Rotifera,Keratella quadrata,D,NA,76.3042383,NA,76.3042383,44.6923,-87.13645
STU17,Rotifera,Polyarthra spp.,D,10142.10501,1296.9336,572.4975284,11439.03861,44.6923,-87.13645
STU17,Rotifera,Synchaeta spp.,D,2953.927825,178.0034809,178.0034809,3131.931306,44.6923,-87.13645
STU17,Nauplii,Copepod nauplii,D,344.6408097,3458.489601,3433.8724,3803.130411,44.6923,-87.13645
STU17,Mollusks,Dreissenid Veligers,D,1132.48207,432.3112001,351.4196237,1564.79327,44.6923,-87.13645
STU23,Cladoceran,Bythotrephes longimanus,S,0.397417908,0.35895811,0.290829326,0.756376018,44.6900667,-87.0634
STU23,Cladoceran,Bosmina longirostris,S,17.28767899,139.5577853,136.5941832,156.8454643,44.6900667,-87.0634
STU23,ImmatureCyclopoid,Cyclops copepodites,S,43.119843,3000.402645,2993.010672,3043.522488,44.6900667,-87.0634
STU23,ImmatureCalanoid,Calanoid copepodites,S,365.0283483,2186.33693,2123.760642,2551.365279,44.6900667,-87.0634
STU23,ImmatureCalanoid,Epischura copepodites,S,4.371596986,NA,NA,4.371596986,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,S,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,S,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,S,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,S,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,2.185798493,NA,NA,2.185798493,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,S,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,S,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,S,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,S,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus minutus,S,64.77911898,23.25535757,12.15036575,88.03447655,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus minutus,S,64.77911898,23.25535757,12.15036575,88.03447655,44.6900667,-87.0634
STU23,Rotifera,Ascomorpha spp.,S,30.6011789,NA,NA,30.6011789,44.6900667,-87.0634
STU23,Rotifera,Asplanchna spp,S,30.6011789,NA,NA,30.6011789,44.6900667,-87.0634
STU23,Rotifera,Collotheca spp.,S,917.6379492,1000.134215,842.8248522,1917.772164,44.6900667,-87.0634
STU23,Rotifera,Conochilus unicornis,S,2294.293582,837.321072,444.0136008,3131.614654,44.6900667,-87.0634
STU23,Rotifera,Gastropus spp.,S,30.6011789,23.25535757,18.00944119,53.85653648,44.6900667,-87.0634
STU23,Rotifera,Kellicottia longispina,S,795.4319425,1279.249785,1142.890024,2074.681728,44.6900667,-87.0634
STU23,Rotifera,Keratella spp.,S,2753.112556,1139.692,667.7298476,3892.804557,44.6900667,-87.0634
STU23,Rotifera,Ploesoma truncatum,S,30.6011789,NA,NA,30.6011789,44.6900667,-87.0634
STU23,Rotifera,Polyarthra spp.,S,948.2391281,441.9287135,279.3734344,1390.167842,44.6900667,-87.0634
STU23,Rotifera,Synchaeta spp.,S,214.2082523,69.76607272,33.04465804,283.974325,44.6900667,-87.0634
STU23,Nauplii,Copepod nauplii,S,1101.245023,3023.658002,2834.873141,4124.903025,44.6900667,-87.0634
STU23,Mollusks,Dreissenid Veligers,S,397.6166168,348.8816433,280.7187948,746.4982601,44.6900667,-87.0634
STU23,Cladoceran,Bythotrephes longimanus,D,0.397417908,0.35895811,0.290829326,0.756376018,44.6900667,-87.0634
STU23,Cladoceran,Bosmina longirostris,D,17.28767899,139.5577853,136.5941832,156.8454643,44.6900667,-87.0634
STU23,Cladoceran,Daphnia galeata mendotae,D,NA,69.76607272,NA,69.76607272,44.6900667,-87.0634
STU23,ImmatureCyclopoid,Cyclops copepodites,D,43.119843,3000.402645,2993.010672,3043.522488,44.6900667,-87.0634
STU23,ImmatureCalanoid,Calanoid copepodites,D,365.0283483,2186.33693,2123.760642,2551.365279,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,D,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,D,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,D,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCyclopoid,Diacyclops thomasi,D,12.916082,465.1584312,462.9442457,478.0745132,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,D,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,D,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,D,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus ashlandi,D,17.28767899,1069.900288,1066.936685,1087.187967,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus minutus,D,64.77911898,23.25535757,12.15036575,88.03447655,44.6900667,-87.0634
STU23,AdultCalanoid,Leptodiaptomus minutus,D,64.77911898,23.25535757,12.15036575,88.03447655,44.6900667,-87.0634
STU23,AdultCalanoid,Limnocalanus macrurus,D,NA,23.25535757,NA,23.25535757,44.6900667,-87.0634
STU23,Rotifera,Collotheca spp.,D,917.6379492,1000.134215,842.8248522,1917.772164,44.6900667,-87.0634
STU23,Rotifera,Conochilus unicornis,D,2294.293582,837.321072,444.0136008,3131.614654,44.6900667,-87.0634
STU23,Rotifera,Gastropus spp.,D,30.6011789,23.25535757,18.00944119,53.85653648,44.6900667,-87.0634
STU23,Rotifera,Kellicottia longispina,D,795.4319425,1279.249785,1142.890024,2074.681728,44.6900667,-87.0634
STU23,Rotifera,Keratella spp.,D,2753.112556,1139.692,667.7298476,3892.804557,44.6900667,-87.0634
STU23,Rotifera,Keratella quadrata,D,NA,23.25535757,NA,23.25535757,44.6900667,-87.0634
STU23,Rotifera,Polyarthra spp.,D,948.2391281,441.9287135,279.3734344,1390.167842,44.6900667,-87.0634
STU23,Rotifera,Synchaeta spp.,D,214.2082523,69.76607272,33.04465804,283.974325,44.6900667,-87.0634
STU23,Nauplii,Copepod nauplii,D,1101.245023,3023.658002,2834.873141,4124.903025,44.6900667,-87.0634
STU23,Mollusks,Dreissenid Veligers,D,397.6166168,348.8816433,280.7187948,746.4982601,44.6900667,-87.0634
STU30,Cladoceran,Bythotrephes longimanus,S,0.198708954,0.719137167,0.686914093,0.91784612,44.6836833,-86.9758833
STU30,Cladoceran,Bosmina longirostris,S,10.13415665,98.44609317,96.80271641,108.5802498,44.6836833,-86.9758833
STU30,ImmatureCyclopoid,Cyclops copepodites,S,74.91327563,1542.13288,1529.984781,1617.046155,44.6836833,-86.9758833
STU30,ImmatureCalanoid,Calanoid copepodites,S,531.3477428,1378.056058,1291.891559,1909.4038,44.6836833,-86.9758833
STU30,AdultCyclopoid,Diacyclops thomasi,S,3.378052217,196.854337,196.3065448,200.2323892,44.6836833,-86.9758833
STU30,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,10.13415665,NA,NA,10.13415665,44.6836833,-86.9758833
STU30,AdultCyclopoid,Tropocyclops prasinus mexicanus,S,10.13415665,NA,NA,10.13415665,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus ashlandi,S,3.378052217,656.2315891,655.6837969,659.6096413,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus ashlandi,S,3.378052217,656.2315891,655.6837969,659.6096413,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus minutus,S,108.8925067,NA,NA,108.8925067,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus minutus,S,108.8925067,NA,NA,108.8925067,44.6836833,-86.9758833
STU30,AdultCalanoid,Skistodiaptomus oregonensis,S,3.378052217,NA,NA,3.378052217,44.6836833,-86.9758833
STU30,Rotifera,Collotheca spp.,S,916.4456954,1353.453997,1204.841181,2269.899692,44.6836833,-86.9758833
STU30,Rotifera,Conochilus unicornis,S,4823.262438,1722.56061,940.4099441,6545.823048,44.6836833,-86.9758833
STU30,Rotifera,Gastropus spp.,S,96.37384265,24.60206096,8.973870261,120.9759036,44.6836833,-86.9758833
STU30,Rotifera,Kellicottia longispina,S,578.8391827,1845.608764,1751.742951,2424.447947,44.6836833,-86.9758833
STU30,Rotifera,Keratella spp.,S,4389.083374,2017.86104,1306.11779,6406.944414,44.6836833,-86.9758833
STU30,Rotifera,Polyarthra spp.,S,1832.891391,565.9987994,268.7731684,2398.89019,44.6836833,-86.9758833
STU30,Rotifera,Synchaeta spp.,S,241.2326701,73.80618288,34.68737152,315.0388529,44.6836833,-86.9758833
STU30,Nauplii,Copepod nauplii,S,530.5529069,1181.201721,1095.166114,1711.754628,44.6836833,-86.9758833
STU30,Mollusks,Dreissenid Veligers,S,1543.372445,467.5527062,217.2760935,2010.925151,44.6836833,-86.9758833
STU30,Cladoceran,Bythotrephes longimanus,D,0.198708954,0.719137167,0.686914093,0.91784612,44.6836833,-86.9758833
STU30,Cladoceran,Bosmina longirostris,D,10.13415665,98.44609317,96.80271641,108.5802498,44.6836833,-86.9758833
STU30,ImmatureCyclopoid,Cyclops copepodites,D,74.91327563,1542.13288,1529.984781,1617.046155,44.6836833,-86.9758833
STU30,ImmatureCalanoid,Calanoid copepodites,D,531.3477428,1378.056058,1291.891559,1909.4038,44.6836833,-86.9758833
STU30,AdultCyclopoid,Diacyclops thomasi,D,3.378052217,196.854337,196.3065448,200.2323892,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus ashlandi,D,3.378052217,656.2315891,655.6837969,659.6096413,44.6836833,-86.9758833
STU30,AdultCalanoid,Leptodiaptomus ashlandi,D,3.378052217,656.2315891,655.6837969,659.6096413,44.6836833,-86.9758833
